brand,sentiment,total_words,words,own_ratio,total_ratio,odds.ratio
Hazelburn,surprise,1867,78.0,0.04229122055674518,0.036466587885671795,0.21378298268424845
Hazelburn,trust,1867,104.0,0.05620985010706638,0.06192397008627474,-0.13967500116992115
Hellyer's Road,anger,723,13.0,0.019337016574585635,0.01805587484422074,0.09889690123123071
Hellyer's Road,anticipation,723,35.0,0.049723756906077346,0.054584188292094146,-0.1345477939668204
Hellyer's Road,disgust,723,24.0,0.034530386740331494,0.03530989560699559,-0.03220606333836617
Hellyer's Road,fear,723,9.0,0.013812154696132596,0.01780227637249029,-0.36612333245126205
Hellyer's Road,joy,723,34.0,0.04834254143646409,0.05542922526541431,-0.19735352357281735
Hellyer's Road,negative,723,41.0,0.058011049723756904,0.06256585673196113,-0.10904784284426136
Hellyer's Road,positive,723,73.0,0.10220994475138122,0.13041148269918745,-0.3515353306744938
Hellyer's Road,sadness,723,9.0,0.013812154696132596,0.02120217312007962,-0.6182737440439234
Hellyer's Road,surprise,723,19.0,0.027624309392265192,0.036466587885671795,-0.4006368179790358
Hellyer's Road,trust,723,42.0,0.05939226519337017,0.06192397008627474,-0.0602229115074893
High West,anger,1855,22.0,0.012392241379310345,0.01805587484422074,-0.5430311728137273
High West,anticipation,1855,99.0,0.05387931034482758,0.054584188292094146,-0.018751713678774908
High West,disgust,1855,44.0,0.024245689655172414,0.03530989560699559,-0.5423442648277832
High West,fear,1855,25.0,0.014008620689655173,0.01780227637249029,-0.3457468172418988
High West,joy,1855,102.0,0.05549568965517242,0.05542922526541431,0.0017288786210678275
High West,negative,1855,81.0,0.04418103448275862,0.06256585673196113,-0.5019483690493048
High West,positive,1855,229.0,0.12392241379310345,0.13041148269918745,-0.07363375340343523
High West,sadness,1855,27.0,0.015086206896551725,0.02120217312007962,-0.49098202491804854
High West,surprise,1855,75.0,0.040948275862068964,0.036466587885671795,0.16722749253282077
High West,trust,1855,92.0,0.050107758620689655,0.06192397008627474,-0.30546396314592256
Highland Park,anger,21607,387.0,0.01795631247686042,0.01805587484422074,-0.007977216065007512
Highland Park,anticipation,21607,1200.0,0.05558126619770455,0.054584188292094146,0.026115602870739482
Highland Park,disgust,21607,680.0,0.03151610514624213,0.03530989560699559,-0.1639833025267815
Highland Park,fear,21607,421.0,0.01952980377637912,0.01780227637249029,0.13361572394279916
Highland Park,joy,21607,1164.0,0.05391521658644946,0.05542922526541431,-0.039954338401902885
Highland Park,negative,21607,1340.0,0.06206034801925213,0.06256585673196113,-0.011703781144309228
Highland Park,positive,21607,2854.0,0.13212699000370234,0.13041148269918745,0.018854296520999823
Highland Park,sadness,21607,479.0,0.022213994816734542,0.02120217312007962,0.06725671925147088
Highland Park,surprise,21607,720.0,0.03336727138097001,0.036466587885671795,-0.1281415010513372
Highland Park,trust,21607,1286.0,0.05956127360236949,0.06192397008627474,-0.05612336541464715
Highwood,anger,1778,28.0,0.016301292861157952,0.01805587484422074,-0.14748193388275596
Highwood,anticipation,1778,111.0,0.0629567172568859,0.054584188292094146,0.2058772184645169
Highwood,disgust,1778,54.0,0.030916245081506463,0.03530989560699559,-0.19170744777238596
Highwood,fear,1778,30.0,0.017425519955030916,0.01780227637249029,-0.030860025135703493
Highwood,joy,1778,104.0,0.05902192242833052,0.05542922526541431,0.09060406896438436
Highwood,negative,1778,149.0,0.08431703204047218,0.06256585673196113,0.4304485166889048
Highwood,positive,1778,246.0,0.13884204609331086,0.13041148269918745,0.0903736270972797
Highwood,sadness,1778,29.0,0.016863406408094434,0.02120217312007962,-0.33031615150672183
Highwood,surprise,1778,65.0,0.03709949409780776,0.036466587885671795,0.024824298308100942
Highwood,trust,1778,105.0,0.059584035975267007,0.06192397008627474,-0.05557211983034247
Hirsch,anger,176,4.0,0.02824858757062147,0.01805587484422074,0.6457104110611969
Hirsch,anticipation,176,11.0,0.06779661016949153,0.054584188292094146,0.31273004231223134
Hirsch,disgust,176,4.0,0.02824858757062147,0.03530989560699559,-0.3218938212255208
Hirsch,fear,176,4.0,0.02824858757062147,0.01780227637249029,0.666117004548946
Hirsch,joy,176,11.0,0.06779661016949153,0.05542922526541431,0.29056629720358035
Hirsch,negative,176,9.0,0.05649717514124294,0.06256585673196113,-0.14719683373545134
Hirsch,positive,176,25.0,0.14689265536723164,0.13041148269918745,0.17169135883785652
Hirsch,sadness,176,3.0,0.022598870056497175,0.02120217312007962,0.09203849806892202
Hirsch,surprise,176,7.0,0.04519774011299435,0.036466587885671795,0.30967542413380983
Hirsch,trust,176,11.0,0.06779661016949153,0.06192397008627474,0.13071517151177692
Hudson,anger,274,6.0,0.025454545454545455,0.01805587484422074,0.49545497990241427
Hudson,anticipation,274,11.0,0.04363636363636364,0.054584188292094146,-0.32295221601679314
Hudson,disgust,274,6.0,0.025454545454545455,0.03530989560699559,-0.47214925238430355
Hudson,fear,274,2.0,0.01090909090909091,0.01780227637249029,-0.7065308479462845
Hudson,joy,274,8.0,0.03272727272727273,0.05542922526541431,-0.760153460404288
Hudson,negative,274,8.0,0.03272727272727273,0.06256585673196113,-0.9348821855095258
Hudson,positive,274,39.0,0.14545454545454545,0.13041148269918745,0.157497477255102
Hudson,sadness,274,3.0,0.014545454545454545,0.02120217312007962,-0.5436437602601024
Hudson,surprise,274,7.0,0.02909090909090909,0.036466587885671795,-0.3260068341952146
Hudson,trust,274,18.0,0.06909090909090909,0.06192397008627474,0.15799792590518158
Ian Macleod,anger,896,11.0,0.013377926421404682,0.01805587484422074,-0.43261380794127313
Ian Macleod,anticipation,896,62.0,0.07023411371237458,0.054584188292094146,0.36368884025472786
Ian Macleod,disgust,896,42.0,0.04793756967670011,0.03530989560699559,0.441084213752951
Ian Macleod,fear,896,12.0,0.014492753623188406,0.01780227637249029,-0.296729997033588
Ian Macleod,joy,896,45.0,0.05128205128205128,0.05542922526541431,-0.1121928722968268
Ian Macleod,negative,896,52.0,0.059085841694537344,0.06256585673196113,-0.08256309889587828
Ian Macleod,positive,896,113.0,0.12709030100334448,0.13041148269918745,-0.03721696997475792
Ian Macleod,sadness,896,20.0,0.023411371237458192,0.02120217312007962,0.14299729601141833
Ian Macleod,surprise,896,29.0,0.033444816053511704,0.036466587885671795,-0.1247926050939354
Ian Macleod,trust,896,60.0,0.06800445930880714,0.06192397008627474,0.13513138351724321
Ileach,anger,467,13.0,0.029914529914529916,0.01805587484422074,0.7283780687310316
Ileach,anticipation,467,27.0,0.05982905982905983,0.054584188292094146,0.13236329414827225
Ileach,disgust,467,13.0,0.029914529914529916,0.03530989560699559,-0.23922616355568596
Ileach,fear,467,10.0,0.023504273504273504,0.01780227637249029,0.40086135879847373
Ileach,joy,467,24.0,0.053418803418803416,0.05542922526541431,-0.05329918324325841
Ileach,negative,467,49.0,0.10683760683760683,0.06256585673196113,0.7719720916515038
Ileach,positive,467,68.0,0.14743589743589744,0.13041148269918745,0.17701692797452634
Ileach,sadness,467,8.0,0.019230769230769232,0.02120217312007962,-0.14079566998917262
Ileach,surprise,467,19.0,0.042735042735042736,0.036466587885671795,0.22884434952076535
Ileach,trust,467,34.0,0.07478632478632478,0.06192397008627474,0.27227651823517995
Imperial,anger,1175,14.0,0.012755102040816327,0.01805587484422074,-0.501393882971014
Imperial,anticipation,1175,57.0,0.04931972789115646,0.054584188292094146,-0.14631825803471965
Imperial,disgust,1175,43.0,0.03741496598639456,0.03530989560699559,0.08354290777104707
Imperial,fear,1175,20.0,0.017857142857142856,0.01780227637249029,0.004439537686976976
Imperial,joy,1175,60.0,0.05187074829931973,0.05542922526541431,-0.09572566070805645
Imperial,negative,1175,70.0,0.06037414965986394,0.06256585673196113,-0.051444603871498636
Imperial,positive,1175,134.0,0.11479591836734694,0.13041148269918745,-0.1839995570057718
Imperial,sadness,1175,19.0,0.017006802721088437,0.02120217312007962,-0.31810020179708237
Imperial,surprise,1175,34.0,0.02976190476190476,0.036466587885671795,-0.2931083536745906
Imperial,trust,1175,66.0,0.05697278911564626,0.06192397008627474,-0.12022493350497382
Inchgower,anger,897,12.0,0.014476614699331848,0.01805587484422074,-0.31874405034322295
Inchgower,anticipation,897,47.0,0.053452115812917596,0.054584188292094146,-0.030236042345918073
Inchgower,disgust,897,31.0,0.035634743875278395,0.03530989560699559,0.013211999228967224
Inchgower,fear,897,9.0,0.011135857461024499,0.01780227637249029,-0.6768490801092034
Inchgower,joy,897,44.0,0.05011135857461024,0.05542922526541431,-0.14550919184605068
Inchgower,negative,897,28.0,0.03229398663697105,0.06256585673196113,-0.9541100181533908
Inchgower,positive,897,117.0,0.13140311804008908,0.13041148269918745,0.01092860540045602
Inchgower,sadness,897,8.0,0.01002227171492205,0.02120217312007962,-1.081002585146915
Inchgower,surprise,897,32.0,0.036748329621380846,0.036466587885671795,0.01110345883411394
Inchgower,trust,897,53.0,0.060133630289532294,0.06192397008627474,-0.04232591170406029
Inishowen,anger,151,6.0,0.046052631578947366,0.01805587484422074,1.3508152748708504
Inishowen,anticipation,151,6.0,0.046052631578947366,0.054584188292094146,-0.24519949971190896
Inishowen,disgust,151,6.0,0.046052631578947366,0.03530989560699559,0.3832110425841329
Inishowen,fear,151,4.0,0.03289473684210526,0.01780227637249029,0.885795041188358
Inishowen,joy,151,4.0,0.03289473684210526,0.05542922526541431,-0.7527900719908016
Inishowen,negative,151,15.0,0.10526315789473684,0.06256585673196113,0.7505531080165982
Inishowen,positive,151,12.0,0.08552631578947369,0.13041148269918745,-0.6086306045227317
Inishowen,sadness,151,5.0,0.039473684210526314,0.02120217312007962,0.8966790354294901
Inishowen,surprise,151,3.0,0.02631578947368421,0.036466587885671795,-0.47064653922677807
Inishowen,trust,151,5.0,0.039473684210526314,0.06192397008627474,-0.6496067918488112
Inverleven,anger,328,3.0,0.0121580547112462,0.01805587484422074,-0.5705559074784095
Inverleven,anticipation,328,13.0,0.0425531914893617,0.054584188292094146,-0.35921576000356487
Inverleven,disgust,328,10.0,0.03343465045592705,0.03530989560699559,-0.07872852112782995
Inverleven,fear,328,7.0,0.0243161094224924,0.01780227637249029,0.44985068600933964
Inverleven,joy,328,11.0,0.0364741641337386,0.05542922526541431,-0.6037719264486638
Inverleven,negative,328,20.0,0.06382978723404255,0.06256585673196113,0.02885427050370254
Inverleven,positive,328,30.0,0.09422492401215805,0.13041148269918745,-0.4688902725686046
Inverleven,sadness,328,8.0,0.02735562310030395,0.02120217312007962,0.36762527585899035
Inverleven,surprise,328,10.0,0.03343465045592705,0.036466587885671795,-0.1252311808811369
Inverleven,trust,328,13.0,0.0425531914893617,0.06192397008627474,-0.5412306308040192
Islay Mist,anger,474,8.0,0.018947368421052633,0.01805587484422074,0.06952916448083436
Islay Mist,anticipation,474,24.0,0.05263157894736842,0.054584188292094146,-0.05255442176951292
Islay Mist,disgust,474,18.0,0.04,0.03530989560699559,0.17992744419538972
Islay Mist,fear,474,8.0,0.018947368421052633,0.01780227637249029,0.08993575796858339
Islay Mist,joy,474,26.0,0.056842105263157895,0.05542922526541431,0.036313145510579826
Islay Mist,negative,474,32.0,0.06947368421052631,0.06256585673196113,0.1510910376003271
Islay Mist,positive,474,65.0,0.13894736842105262,0.13041148269918745,0.09146760691990484
Islay Mist,sadness,474,13.0,0.029473684210526315,0.02120217312007962,0.47521526699121325
Islay Mist,surprise,474,18.0,0.04,0.036466587885671795,0.13342478444208258
Islay Mist,trust,474,33.0,0.07157894736842105,0.06192397008627474,0.20903735890564723
Isle of Jura,anger,7785,152.0,0.019650655021834062,0.01805587484422074,0.12210907960220037
Isle of Jura,anticipation,7785,458.0,0.05895196506550218,0.054584188292094146,0.11105680574059708
Isle of Jura,disgust,7785,318.0,0.04097097354225533,0.03530989560699559,0.2145296183877003
Isle of Jura,fear,7785,165.0,0.02132031852042127,0.01780227637249029,0.26016726174422267
Isle of Jura,joy,7785,433.0,0.05574107372206524,0.05542922526541431,0.008093949662617604
Isle of Jura,negative,7785,523.0,0.06730028255843823,0.06256585673196113,0.10523699365035091
Isle of Jura,positive,7785,979.0,0.12586694066272797,0.13041148269918745,-0.05117149956495125
Isle of Jura,sadness,7785,188.0,0.02427433855638325,0.02120217312007962,0.19521984302570874
Isle of Jura,surprise,7785,275.0,0.0354482404315438,0.036466587885671795,-0.040861198352306845
Isle of Jura,trust,7785,462.0,0.05946570768045209,0.06192397008627474,-0.05844002521342896
Jack Daniel's,anger,5090,89.0,0.01767825574543312,0.01805587484422074,-0.030492387677312834
Jack Daniel's,anticipation,5090,242.0,0.047731290512669416,0.054584188292094146,-0.19354775498396615
Jack Daniel's,disgust,5090,176.0,0.0347672362993518,0.03530989560699559,-0.02234416621070771
Jack Daniel's,fear,5090,83.0,0.016499705362404242,0.01780227637249029,-0.10962146774047826
Jack Daniel's,joy,5090,234.0,0.04615989000196425,0.05542922526541431,-0.2640070571333984
Jack Daniel's,negative,5090,294.0,0.057945393832252994,0.06256585673196113,-0.11068158455443225
Jack Daniel's,positive,5090,653.0,0.12846199175014733,0.13041148269918745,-0.021729333985975267
Jack Daniel's,sadness,5090,138.0,0.02730308387350226,0.02120217312007962,0.36485177061160734
Jack Daniel's,surprise,5090,147.0,0.029070909448045572,0.036466587885671795,-0.3269990104180624
Jack Daniel's,trust,5090,296.0,0.05833824395992929,0.06192397008627474,-0.08605600858943556
Jameson,anger,3007,50.0,0.01695478723404255,0.01805587484422074,-0.09077564344931001
Jameson,anticipation,3007,166.0,0.0555186170212766,0.054584188292094146,0.024488532470487503
Jameson,disgust,3007,95.0,0.031914893617021274,0.03530989560699559,-0.145842716986367
Jameson,fear,3007,52.0,0.01761968085106383,0.01780227637249029,-0.014873937369857197
Jameson,joy,3007,185.0,0.061835106382978726,0.05542922526541431,0.15777930599581566
Jameson,negative,3007,166.0,0.0555186170212766,0.06256585673196113,-0.17240393774340124
Jameson,positive,3007,416.0,0.13863031914893617,0.13041148269918745,0.08817191254678781
Jameson,sadness,3007,56.0,0.018949468085106384,0.02120217312007962,-0.16205478936097614
Jameson,surprise,3007,104.0,0.03490691489361702,0.036466587885671795,-0.06306235979470753
Jameson,trust,3007,173.0,0.05784574468085106,0.06192397008627474,-0.09828713495529098
Jefferson's,anger,1213,27.0,0.023064250411861616,0.01805587484422074,0.35319008205875396
Jefferson's,anticipation,1213,76.0,0.06342668863261944,0.054584188292094146,0.21660692611329183
Jefferson's,disgust,1213,46.0,0.03871499176276771,0.03530989560699559,0.1328197793920695
Jefferson's,fear,1213,19.0,0.016474464579901153,0.01780227637249029,-0.11183015162373872
Jefferson's,joy,1213,73.0,0.060955518945634266,0.05542922526541431,0.1371100059386893
Jefferson's,negative,1213,64.0,0.05354200988467875,0.06256585673196113,-0.22470427176704375
Jefferson's,positive,1213,173.0,0.14332784184514002,0.13041148269918745,0.1362479803728077
Jefferson's,sadness,1213,25.0,0.0214168039538715,0.02120217312007962,0.014531060037329655
Jefferson's,surprise,1213,49.0,0.04118616144975288,0.036466587885671795,0.17558445773584988
Jefferson's,trust,1213,78.0,0.06507413509060955,0.06192397008627474,0.07158626279503894
Jim Beam,anger,2697,34.0,0.012972572275759823,0.01805587484422074,-0.477003749746469
Jim Beam,anticipation,2697,127.0,0.04744255003706449,0.054584188292094146,-0.20230154127419497
Jim Beam,disgust,2697,87.0,0.03261675315048184,0.03530989560699559,-0.11445938034085587
Jim Beam,fear,2697,42.0,0.015937731653076354,0.01780227637249029,-0.15961541850158847
Jim Beam,joy,2697,187.0,0.06968124536693847,0.05542922526541431,0.33012356529479137
Jim Beam,negative,2697,158.0,0.05893254262416605,0.06256585673196113,-0.08631105620372836
Jim Beam,positive,2697,407.0,0.15122312824314307,0.13041148269918745,0.21360789980298975
Jim Beam,sadness,2697,69.0,0.025945144551519646,0.02120217312007962,0.29125243214861846
Jim Beam,surprise,2697,91.0,0.0340993328391401,0.036466587885671795,-0.09683170267444748
Jim Beam,trust,2697,188.0,0.07005189028910304,0.06192397008627474,0.1779260121464232
Johnnie Walker,anger,10147,184.0,0.018230193141505716,0.01805587484422074,0.013861522709204831
Johnnie Walker,anticipation,10147,469.0,0.04631454473787938,0.054584188292094146,-0.23701776582486694
Johnnie Walker,disgust,10147,305.0,0.03015372487189594,0.03530989560699559,-0.22773632740117306
Johnnie Walker,fear,10147,165.0,0.016357903035080803,0.01780227637249029,-0.12207391297243342
Johnnie Walker,joy,10147,522.0,0.0515372487189594,0.05542922526541431,-0.10503132125157637
Johnnie Walker,negative,10147,782.0,0.07715806070161609,0.06256585673196113,0.3024413146872852
Johnnie Walker,positive,10147,1297.0,0.12790697674418605,0.13041148269918745,-0.027975945285038883
Johnnie Walker,sadness,10147,300.0,0.029661016949152543,0.02120217312007962,0.48435592084768236
Johnnie Walker,surprise,10147,291.0,0.028774142688214426,0.036466587885671795,-0.3418022709671147
Johnnie Walker,trust,10147,750.0,0.07400472999605834,0.06192397008627474,0.25711951432395086
Johnny Drum,anger,508,13.0,0.0275049115913556,0.01805587484422074,0.6072209422387408
Johnny Drum,anticipation,508,41.0,0.0825147347740668,0.054584188292094146,0.5961686683771377
Johnny Drum,disgust,508,18.0,0.03732809430255403,0.03530989560699559,0.08018930133800453
Johnny Drum,fear,508,11.0,0.023575638506876228,0.01780227637249029,0.40523511439004206
Johnny Drum,joy,508,24.0,0.04911591355599214,0.05542922526541431,-0.1744563097355492
Johnny Drum,negative,508,34.0,0.068762278978389,0.06256585673196113,0.136241792329455
Johnny Drum,positive,508,75.0,0.14931237721021612,0.13041148269918745,0.19526285814765204
Johnny Drum,sadness,508,19.0,0.03929273084479371,0.02120217312007962,0.8900502969635865
Johnny Drum,surprise,508,22.0,0.04518664047151277,0.036466587885671795,0.309321084198125
Johnny Drum,trust,508,56.0,0.11198428290766209,0.06192397008627474,0.8547263889626645
"Jon, Mark and Robbo",anticipation,55,3.0,0.07142857142857142,0.054584188292094146,0.3880181696164685
"Jon, Mark and Robbo",disgust,55,2.0,0.05357142857142857,0.03530989560699559,0.6013912126336662
"Jon, Mark and Robbo",fear,55,1.0,0.03571428571428571,0.01780227637249029,1.004439537686977
"Jon, Mark and Robbo",joy,55,2.0,0.05357142857142857,0.05542922526541431,-0.049183074771026444
"Jon, Mark and Robbo",negative,55,3.0,0.07142857142857142,0.06256585673196113,0.19112569940257967
"Jon, Mark and Robbo",positive,55,6.0,0.125,0.13041148269918745,-0.06114280922023825
"Jon, Mark and Robbo",sadness,55,1.0,0.03571428571428571,0.02120217312007962,0.7522891260943153
"Jon, Mark and Robbo",surprise,55,2.0,0.05357142857142857,0.036466587885671795,0.5548885528803593
"Jon, Mark and Robbo",trust,55,1.0,0.03571428571428571,0.06192397008627474,-0.7939967011839862
Journeyman Distillery,anger,580,19.0,0.03442340791738382,0.01805587484422074,0.9309216077396653
Journeyman Distillery,anticipation,580,38.0,0.06712564543889846,0.054584188292094146,0.29838095713179225
Journeyman Distillery,disgust,580,19.0,0.03442340791738382,0.03530989560699559,-0.03668262454705228
Journeyman Distillery,fear,580,6.0,0.012048192771084338,0.01780227637249029,-0.5632449716023434
Journeyman Distillery,joy,580,38.0,0.06712564543889846,0.05542922526541431,0.2762172120231412
Journeyman Distillery,negative,580,31.0,0.055077452667814115,0.06256585673196113,-0.18391373194434502
Journeyman Distillery,positive,580,76.0,0.13253012048192772,0.13041148269918745,0.02324937807013429
Journeyman Distillery,sadness,580,5.0,0.010327022375215147,0.02120217312007962,-1.037787804531453
Journeyman Distillery,surprise,580,31.0,0.055077452667814115,0.036466587885671795,0.5948866208122785
Journeyman Distillery,trust,580,38.0,0.06712564543889846,0.06192397008627474,0.11636608633133762
Justerini and Brooks,anger,383,2.0,0.0078125,0.01805587484422074,-1.2086121337431681
Justerini and Brooks,anticipation,383,24.0,0.06510416666666667,0.054584188292094146,0.2542667807276412
Justerini and Brooks,disgust,383,21.0,0.057291666666666664,0.03530989560699559,0.6982527518862554
Justerini and Brooks,fear,383,3.0,0.010416666666666666,0.01780227637249029,-0.7731680409765751
Justerini and Brooks,joy,383,20.0,0.0546875,0.05542922526541431,-0.019435731376974408
Justerini and Brooks,negative,383,19.0,0.052083333333333336,0.06256585673196113,-0.26455378437361005
Justerini and Brooks,positive,383,51.0,0.13541666666666666,0.13041148269918745,0.05433440819969745
Justerini and Brooks,sadness,383,3.0,0.010416666666666666,0.02120217312007962,-1.0253184525692367
Justerini and Brooks,surprise,383,15.0,0.041666666666666664,0.036466587885671795,0.19231847349565123
Justerini and Brooks,trust,383,27.0,0.07291666666666667,0.06192397008627474,0.23575064221006622
Karuizawa,anger,4236,62.0,0.014869011092754307,0.01805587484422074,-0.28015962360714186
Karuizawa,anticipation,4236,191.0,0.04531508142553694,0.054584188292094146,-0.2684918209686614
Karuizawa,disgust,4236,136.0,0.03233419872551333,0.03530989560699559,-0.1270116964332494
Karuizawa,fear,4236,65.0,0.015577059240028323,0.01780227637249029,-0.19263883426085557
Karuizawa,joy,4236,220.0,0.052159546849185744,0.05542922526541431,-0.08771550740703718
Karuizawa,negative,4236,181.0,0.04295492093462355,0.06256585673196113,-0.5425521517050101
Karuizawa,positive,4236,482.0,0.11399575171111635,0.13041148269918745,-0.1940908437483554
Karuizawa,sadness,4236,74.0,0.017701203681850367,0.02120217312007962,-0.2603646747160897
Karuizawa,surprise,4236,90.0,0.021477460467311776,0.036466587885671795,-0.7637517989483865
Karuizawa,trust,4236,191.0,0.04531508142553694,0.06192397008627474,-0.45050669176911573
Kavalan,anger,5460,118.0,0.021790880791063907,0.01805587484422074,0.27125618809051155
Kavalan,anticipation,5460,301.0,0.05530122688152353,0.054584188292094146,0.018828389524887607
Kavalan,disgust,5460,170.0,0.031312946346822926,0.03530989560699559,-0.17331329261825157
Kavalan,fear,5460,101.0,0.01867789782091192,0.01780227637249029,0.06927036024181293
Kavalan,joy,5460,279.0,0.05127266068485625,0.05542922526541431,-0.1124570779638759
Kavalan,negative,5460,365.0,0.06702069218091924,0.06256585673196113,0.09923101826996232
Kavalan,positive,5460,712.0,0.1305621681010804,0.13041148269918745,0.0016660157493861186
Kavalan,sadness,5460,149.0,0.027467496795458707,0.02120217312007962,0.3735132971735366
Kavalan,surprise,5460,182.0,0.03351034609045962,0.036466587885671795,-0.12196862897341404
Kavalan,trust,5460,316.0,0.0580479765610694,0.06192397008627474,-0.09325219046123846
Kentucky Vintage,anger,241,8.0,0.0371900826446281,0.01805587484422074,1.0424496304245496
Kentucky Vintage,anticipation,241,8.0,0.0371900826446281,0.054584188292094146,-0.5535651441582095
Kentucky Vintage,disgust,241,13.0,0.05785123966942149,0.03530989560699559,0.7122753187531241
Kentucky Vintage,fear,241,8.0,0.0371900826446281,0.01780227637249029,1.0628562239122992
Kentucky Vintage,joy,241,9.0,0.04132231404958678,0.05542922526541431,-0.4237257958218106
Kentucky Vintage,negative,241,11.0,0.049586776859504134,0.06256585673196113,-0.3354201150932544
Kentucky Vintage,positive,241,21.0,0.09090909090909091,0.13041148269918745,-0.5205744278575356
Kentucky Vintage,sadness,241,10.0,0.045454545454545456,0.02120217312007962,1.1002124295146223
Kentucky Vintage,surprise,241,7.0,0.03305785123966942,0.036466587885671795,-0.14158226305778715
Kentucky Vintage,trust,241,15.0,0.06611570247933884,0.06192397008627474,0.09449498359902372
Kilbeggan,anger,823,14.0,0.01820388349514563,0.01805587484422074,0.011777934682132035
Kilbeggan,anticipation,823,51.0,0.06310679611650485,0.054584188292094146,0.20931228263194623
Kilbeggan,disgust,823,30.0,0.03762135922330097,0.03530989560699559,0.09147941717377112
Kilbeggan,fear,823,12.0,0.015776699029126214,0.01780227637249029,-0.17426634929754506
Kilbeggan,joy,823,49.0,0.06067961165048544,0.05542922526541431,0.1305650091569278
Kilbeggan,negative,823,37.0,0.04611650485436893,0.06256585673196113,-0.440092392279449
Kilbeggan,positive,823,115.0,0.1407766990291262,0.13041148269918745,0.1103376587241153
Kilbeggan,sadness,823,13.0,0.01699029126213592,0.02120217312007962,-0.3195015569736948
Kilbeggan,surprise,823,31.0,0.038834951456310676,0.036466587885671795,0.0907804470335888
Kilbeggan,trust,823,54.0,0.06674757281553398,0.06192397008627474,0.10821740721505925
Kilchoman,anger,5839,104.0,0.01797945205479452,0.01805587484422074,-0.006119269844425081
Kilchoman,anticipation,5839,356.0,0.06113013698630137,0.054584188292094146,0.16340070193579276
Kilchoman,disgust,5839,187.0,0.03219178082191781,0.03530989560699559,-0.1333801681196279
Kilchoman,fear,5839,96.0,0.01660958904109589,0.01780227637249029,-0.10004535183567073
Kilchoman,joy,5839,341.0,0.05856164383561644,0.05542922526541431,0.07930920768393994
Kilchoman,negative,5839,337.0,0.05787671232876712,0.06256585673196113,-0.1123925960250116
Kilchoman,positive,5839,737.0,0.12636986301369862,0.13041148269918745,-0.04541845692722185
Kilchoman,sadness,5839,119.0,0.02054794520547945,0.02120217312007962,-0.0452180100069417
Kilchoman,surprise,5839,220.0,0.037842465753424655,0.036466587885671795,0.05343087984085918
Kilchoman,trust,5839,349.0,0.059931506849315065,0.06192397008627474,-0.04718332106143278
Kilkerran,anger,3081,43.0,0.01427644386761843,0.01805587484422074,-0.33883166162065603
Kilkerran,anticipation,3081,222.0,0.07235561323815703,0.054584188292094146,0.40662184507959187
Kilkerran,disgust,3081,112.0,0.03666450356911097,0.03530989560699559,0.05431144987051662
Kilkerran,fear,3081,50.0,0.01654769630110318,0.01780227637249029,-0.10543134479870847
Kilkerran,joy,3081,214.0,0.06975989617131732,0.05542922526541431,0.33175104964009655
Kilkerran,negative,3081,198.0,0.0645684620376379,0.06256585673196113,0.04545409548904749
Kilkerran,positive,3081,424.0,0.13789746917585982,0.13041148269918745,0.0805250752900403
Kilkerran,sadness,3081,56.0,0.018494484101232965,0.02120217312007962,-0.19711708419812424
Kilkerran,surprise,3081,118.0,0.038611291369240755,0.036466587885671795,0.08244759100996578
Kilkerran,trust,3081,212.0,0.0691109669046074,0.06192397008627474,0.15841669458467109
Kinclaith,anger,114,2.0,0.02608695652173913,0.01805587484422074,0.53086031603361294
Kinclaith,anticipation,114,9.0,0.08695652173913043,0.054584188292094146,0.6718111356170596
Kinclaith,disgust,114,6.0,0.06086956521739131,0.03530989560699559,0.7856485050833433
Kinclaith,fear,114,4.0,0.043478260869565216,0.01780227637249029,1.2882325036875684
Kinclaith,joy,114,6.0,0.06086956521739131,0.05542922526541431,0.1350742176786505
Kinclaith,negative,114,11.0,0.10434782608695652,0.06256585673196113,0.7379530712369646
Kinclaith,positive,114,11.0,0.10434782608695652,0.13041148269918745,-0.3216703594434575
Kinclaith,sadness,114,3.0,0.034782608695652174,0.02120217312007962,0.7141539972075442
Kinclaith,surprise,114,9.0,0.08695652173913043,0.036466587885671795,1.2537190181597944
Kinclaith,trust,114,6.0,0.06086956521739131,0.06192397008627474,-0.024776908013152923
Knappogue Castle,anger,269,3.0,0.014814814814814815,0.01805587484422074,-0.28542773079399897
Knappogue Castle,anticipation,269,24.0,0.09259259259259259,0.054584188292094146,0.7624136843979663
Knappogue Castle,disgust,269,18.0,0.07037037037037037,0.03530989560699559,0.9948955503628691
Knappogue Castle,fear,269,1.0,0.007407407407407408,0.01780227637249029,-1.2650211373062499
Knappogue Castle,joy,269,25.0,0.0962962962962963,0.05542922526541431,0.7968334676556829
Knappogue Castle,negative,269,13.0,0.05185185185185185,0.06256585673196113,-0.27098005353304305
Knappogue Castle,positive,269,43.0,0.16296296296296298,0.13041148269918745,0.32147321236622806
Knappogue Castle,sadness,269,3.0,0.014814814814814815,0.02120217312007962,-0.5171715488989114
Knappogue Castle,surprise,269,19.0,0.07407407407407407,0.036466587885671795,1.0223934720533387
Knappogue Castle,trust,269,19.0,0.07407407407407407,0.06192397008627474,0.25847071871014937
Knob Creek,anger,2869,65.0,0.022996515679442508,0.01805587484422074,0.3489469640522351
Knob Creek,anticipation,2869,133.0,0.046689895470383276,0.054584188292094146,-0.2253727394312052
